user,latitude,longitude,date,day_of_week,hour,categoria
User_2982,-8.75433,-63.849089,2018-07-13,Sunday,20,gas_station
User_818,-22.837724,-43.412815,2018-07-13,Monday,1,restaurant
User_4112,-21.207044,-47.76517,2018-07-13,Monday,0,school
User_5577,-23.533328,-46.781263,2018-07-13,Sunday,12,car_dealer
User_1944,-23.533898,-46.471005,2018-07-11,Monday,2,restaurant
User_668,-23.706811,-46.747707,2018-07-13,Monday,1,stadium
User_1250,-1.390227,-48.480942,2018-07-13,Sunday,22,car_dealer
User_1609,-9.93935,-67.821216,2018-07-13,Sunday,21,car_dealer
User_352,-20.508416,-40.366039,2018-07-13,Monday,2,restaurant
User_853,-22.771911,-42.921528,2018-07-13,Sunday,14,florist
User_3279,-5.893816,-38.623019,2018-07-13,Monday,2,taxi_stand
User_2124,-23.668712,-46.573703,2018-07-13,Sunday,14,lodging
User_5720,-22.927316,-47.095639,2018-07-12,Sunday,14,store
User_772,-23.535021,-46.660195,2018-07-12,Sunday,13,school
User_4980,-27.602041,-48.475446,2018-07-12,Sunday,18,gas_station
User_3358,-23.494662,-46.507373,2018-07-12,Monday,0,school
User_112,-19.853121,-43.923158,2018-07-13,Monday,0,store
User_1933,-27.783237,-48.506689,2018-07-12,Thursday,8,doctor
User_1889,-23.583776,-46.676863,2018-07-13,Thursday,9,restaurant
User_2753,-23.609712,-46.666951,2018-07-13,Thursday,9,school
User_5218,-10.910194,-37.064348,2018-07-13,Thursday,8,park
User_2733,-31.763862,-52.355356,2018-07-13,Thursday,8,bar
User_2127,-7.994496,-38.623519,2018-07-13,Thursday,9,hospital
User_2694,-22.890007,-43.478052,2018-07-13,Wednesday,11,grocery_or_supermarket
User_5575,-15.83285,-48.058714,2018-07-13,Thursday,8,restaurant
User_2263,-22.641686,-43.282774,2018-07-12,Thursday,9,cafe
User_2009,-29.183149,-51.163023,2018-07-13,Thursday,8,book_store
User_2610,-5.796867,-35.223151,2018-07-13,Thursday,8,school
User_1956,-23.643494,-46.720781,2018-07-12,Thursday,9,restaurant
User_867,-20.83568,-49.39823,2018-07-13,Thursday,9,car_dealer
User_5456,-25.348456,-49.220915,2018-07-13,Wednesday,13,doctor
User_4272,-3.121695,-40.82814,2018-07-13,Thursday,7,parking
User_4054,-25.075222,-50.162381,2018-07-13,Wednesday,19,place_of_worship
User_1156,-22.775312,-43.397662,2018-07-12,Thursday,8,lawyer
User_5416,-22.89329,-47.065705,2018-07-12,Thursday,8,university
User_2329,-18.948408,-47.004644,2018-07-12,Thursday,8,pharmacy
User_1005,-23.55973,-46.655744,2018-07-12,Thursday,9,grocery_or_supermarket
User_5550,-23.516943,-47.484629,2018-07-13,Thursday,8,restaurant
User_2672,-16.649855,-49.292014,2018-07-13,Thursday,9,school
User_3736,-29.92108,-51.044919,2018-07-13,Thursday,9,grocery_or_supermarket
User_3986,-8.168153,-34.915292,2018-07-09,Thursday,9,doctor
User_1010,-21.602803,-45.563404,2018-07-10,Thursday,13,bar
User_278,-15.859358,-48.025117,2018-07-10,Thursday,13,lodging
User_2999,-23.518485,-46.513892,2018-07-10,Thursday,13,storage
User_4629,-22.776612,-47.292318,2018-07-10,Thursday,14,car_dealer
User_933,-5.786531,-35.208018,2018-07-11,Thursday,13,school
User_5384,-23.70059,-46.629699,2018-07-11,Thursday,13,bar
User_5620,-23.448633,-45.069312,2018-07-11,Thursday,14,restaurant
User_5134,-25.431144,-49.277572,2018-07-11,Thursday,14,local_government_office
User_4402,-19.465539,-42.564189,2018-07-11,Thursday,6,lodging
User_5423,-17.213676,-46.880129,2018-07-10,Thursday,1,store
User_334,-20.382175,-43.488644,2018-07-10,Thursday,2,hospital
User_3087,-12.987447,-38.521531,2018-07-10,Thursday,8,car_repair
User_198,-7.600889,-37.311685,2018-07-10,Thursday,8,shopping_mall
User_2607,-7.212632,-35.876221,2018-07-11,Thursday,8,cultural_venue
User_5518,-16.704038,-49.272842,2018-07-10,Thursday,8,restaurant
User_4400,-15.80601,-48.14261,2018-07-10,Tuesday,2,school
User_4484,-23.468456,-46.581599,2018-07-10,Thursday,8,pharmacy
User_2839,-30.083756,-51.078962,2018-07-10,Wednesday,21,florist
User_337,-20.257095,-40.27002,2018-07-10,Wednesday,21,car_repair
User_1339,-12.939247,-38.503508,2018-07-09,Wednesday,12,gym
User_2286,-15.902467,-48.058654,2018-07-09,Thursday,8,city_hall
User_4133,-27.833726,-50.313314,2018-07-09,Thursday,8,school
User_1388,-2.539051,-44.29284,2018-07-09,Thursday,9,hospital
User_3363,-23.241173,-45.908433,2018-07-09,Thursday,8,doctor
User_3003,-23.68045,-46.621225,2018-07-09,Wednesday,8,lodging
User_617,-26.299052,-48.848751,2018-07-09,Wednesday,21,gym
User_3204,-16.475381,-54.617329,2018-07-09,Wednesday,8,hair_care
User_2087,-22.908047,-43.176716,2018-07-09,Wednesday,12,real_estate_agency
User_5114,-22.931627,-47.252193,2018-07-09,Wednesday,21,restaurant
User_3826,-8.03449,-34.916719,2018-07-09,Thursday,3,place_of_worship
User_5086,-23.792722,-53.062298,2018-07-09,Wednesday,21,lodging
User_1479,-21.684321,-43.437493,2018-07-09,Wednesday,21,home_goods_store
User_5472,-20.652168,-40.483753,2018-07-09,Wednesday,21,restaurant
User_5967,-18.818609,-42.703528,2018-07-09,Wednesday,21,shopping_mall
User_5890,-22.579909,-47.422251,2018-07-09,Wednesday,21,furniture_store
User_720,-10.699886,-37.033912,2018-07-09,Wednesday,21,lodging
User_5489,-23.503926,-46.553694,2018-07-09,Thursday,8,store
User_4672,-19.937808,-44.045518,2018-07-09,Thursday,8,store
User_5651,-23.610858,-46.492811,2018-07-09,Thursday,8,restaurant
User_4422,-2.446616,-54.702938,2018-07-09,Wednesday,18,beauty_salon
User_2917,-7.097351,-35.229566,2018-07-09,Thursday,8,parking
User_1503,-22.743756,-41.882153,2018-07-09,Thursday,5,insurance_agency
User_1354,-23.502419,-46.453545,2018-07-08,Thursday,9,school
User_3736,-22.021485,-47.881646,2018-07-09,Thursday,9,store
User_5587,-24.292896,-53.83666,2018-07-09,Thursday,9,doctor
User_789,-23.571712,-46.681018,2018-07-09,Thursday,9,pharmacy
User_5727,-20.14663,-40.252484,2018-07-09,Thursday,8,electronics_store
User_208,-22.859877,-42.348895,2018-07-09,Thursday,8,store
User_1646,-9.361053,-40.539715,2018-07-09,Thursday,8,place_of_worship
User_862,-23.197223,-46.83389,2018-07-09,Thursday,9,grocery_or_supermarket
User_5461,-5.769387,-35.26289,2018-07-08,Thursday,9,restaurant
User_3488,-15.802788,-47.883852,2018-07-08,Thursday,9,electronics_store
User_4068,-9.861168,-56.068563,2018-07-08,Thursday,8,department_store
User_3340,-15.797337,-47.887937,2018-07-08,Sunday,19,car_wash
User_3361,-22.846941,-47.1837,2018-07-08,Sunday,19,pharmacy
User_5351,-23.568569,-46.647794,2018-07-08,Sunday,19,school
User_5821,-25.432656,-49.314998,2018-07-08,Sunday,15,restaurant
User_1494,-25.541417,-54.582555,2018-07-08,Sunday,20,cultural_venue
User_194,-10.179665,-36.827214,2018-07-08,Sunday,7,restaurant
User_2186,-22.52568,-41.921494,2018-07-08,Sunday,12,store
User_2785,-12.839302,-38.469056,2018-07-08,Sunday,14,store
User_2974,-5.757242,-35.270866,2018-07-08,Sunday,12,cafe
User_1344,-27.093986,-52.616437,2018-07-08,Sunday,17,bakery
User_5369,-16.432748,-39.090118,2018-07-08,Wednesday,2,moving_company
User_287,-23.542037,-46.836761,2018-07-08,Sunday,13,storage
User_3413,-23.552309,-46.226256,2018-07-08,Sunday,20,lodging
User_3354,-8.011461,-34.885894,2018-07-08,Sunday,17,restaurant
User_1764,-23.70951,-45.443186,2018-07-08,Sunday,2,restaurant
User_5915,-23.479989,-46.602744,2018-07-08,Saturday,22,bakery
User_4555,-16.109181,-47.949498,2018-07-08,Sunday,2,lodging
User_5527,-23.54506,-46.638541,2018-07-07,Sunday,18,hospital
User_2653,-26.823465,-48.631614,2018-07-07,Sunday,20,store
User_2602,-23.729697,-46.539334,2018-07-07,Sunday,20,florist
User_732,-12.936724,-38.494561,2018-07-07,Sunday,20,store
User_3663,-1.439307,-48.456962,2018-07-07,Sunday,0,restaurant
User_1363,-22.332382,-41.748188,2018-07-07,Sunday,5,store
User_5266,-7.252415,-35.93467,2018-07-06,Sunday,5,restaurant
User_5437,-22.90208,-47.078394,2018-07-07,Sunday,10,school
User_4348,-28.103619,-48.70257,2018-07-07,Sunday,18,restaurant
User_5196,-23.556812,-46.222719,2018-07-07,Sunday,16,restaurant
User_2903,-15.831544,-47.925162,2018-07-07,Sunday,10,bakery
User_2135,-8.053758,-48.480812,2018-07-07,Sunday,20,atm
User_5050,-6.090948,-37.920435,2018-07-07,Tuesday,7,restaurant
User_602,-16.767906,-49.350308,2018-07-07,Tuesday,7,plumber
User_1937,-10.918087,-37.066068,2018-07-07,Tuesday,7,bakery
User_4298,-20.316569,-40.322498,2018-07-07,Tuesday,7,lodging
User_3716,-23.330578,-51.174167,2018-07-07,Monday,7,laundry
User_3964,-23.53626,-46.680715,2018-07-07,Tuesday,6,gas_station
User_3529,-23.629998,-46.593806,2018-07-07,Monday,23,grocery_or_supermarket
User_2050,-3.837395,-38.570012,2018-07-07,Monday,18,cultural_venue
User_2452,-29.993115,-51.079504,2018-07-07,Tuesday,0,furniture_store
User_1171,-20.450396,-54.587915,2018-07-07,Monday,23,restaurant
User_3660,-3.051896,-59.988341,2018-07-06,Monday,21,cultural_venue
User_3393,-22.356323,-47.376695,2018-07-07,Monday,23,grocery_or_supermarket
User_1401,-23.290614,-51.22081,2018-07-07,Monday,9,restaurant
User_3275,-7.953069,-34.851551,2018-07-07,Monday,20,store
User_515,-12.510853,-40.31058,2018-07-07,Monday,21,school
User_1023,-3.681078,-40.355959,2018-07-05,Monday,21,furniture_store
User_886,-20.292611,-40.342434,2018-07-07,Monday,19,grocery_or_supermarket
User_2674,-23.580378,-47.468612,2018-07-07,Sunday,16,furniture_store
User_3531,-23.67066,-46.713594,2018-07-07,Monday,21,moving_company
User_4736,-21.571067,-45.449766,2018-07-02,Sunday,14,university
User_759,-8.032178,-34.871086,2018-07-02,Sunday,16,storage
User_4602,-3.219803,-52.217358,2018-07-02,Monday,21,restaurant
User_3392,-18.774077,-46.402772,2018-07-02,Monday,22,restaurant
User_2612,-23.437456,-51.869727,2018-07-02,Tuesday,11,store
User_1754,-8.118405,-35.097297,2018-07-02,Tuesday,10,moving_company
User_274,-25.053373,-50.172413,2018-07-02,Tuesday,9,cafe
User_3938,-23.630283,-46.706999,2018-07-02,Tuesday,12,store
User_4363,-3.141111,-60.024411,2018-07-02,Tuesday,5,storage
User_3122,-9.623473,-42.082616,2018-07-02,Tuesday,11,bank
User_3899,-22.869691,-43.489496,2018-07-02,Tuesday,12,hospital
User_5427,-10.253416,-48.325751,2018-07-02,Tuesday,12,store
User_4669,-21.302642,-46.71047,2018-07-02,Tuesday,11,shoe_store
User_4555,-9.658632,-35.7626,2018-07-02,Tuesday,12,doctor
User_5822,-23.551767,-46.544129,2018-07-02,Tuesday,3,restaurant
User_5220,-2.5425,-44.213139,2018-07-02,Tuesday,12,doctor
User_5966,-22.959607,-43.190996,2018-07-02,Tuesday,12,restaurant
User_3287,-25.4683,-49.263462,2018-07-02,Tuesday,12,movie_theater
User_600,-23.570649,-46.627415,2018-07-01,Tuesday,12,bank
User_3422,-23.658448,-47.217197,2018-07-02,Tuesday,12,cultural_venue
User_601,-12.939676,-38.490319,2018-07-02,Tuesday,19,bakery
User_1612,-20.799724,-51.673382,2018-07-02,Tuesday,18,restaurant
User_3362,-12.8658,-38.476202,2018-07-02,Tuesday,17,electronics_store
User_5648,-10.909644,-37.049111,2018-07-02,Monday,18,store
User_435,-21.133487,-47.807594,2018-07-11,Thursday,13,grocery_or_supermarket
User_900,-19.934926,-43.969082,2018-07-11,Tuesday,19,lodging
User_771,-15.785166,-47.882476,2018-07-11,Tuesday,19,bakery
User_1866,-22.93981,-43.046526,2018-07-11,Monday,21,car_dealer
User_311,-26.891351,-49.254511,2018-07-11,Tuesday,19,well_being
User_5139,-15.592609,-56.090197,2018-07-11,Tuesday,8,place_of_worship
User_5670,-22.393715,-41.790533,2018-07-11,Tuesday,20,furniture_store
User_4608,-23.019158,-45.544208,2018-07-11,Monday,20,restaurant
User_5185,-7.039992,-34.855187,2018-07-11,Monday,13,store
User_4243,-12.983307,-38.512617,2018-07-11,Monday,13,beauty_salon
User_63,-23.638649,-46.637219,2018-07-11,Tuesday,0,restaurant
User_3231,-23.531841,-46.17837,2018-07-11,Monday,17,store
User_3597,-20.957038,-49.175816,2018-07-11,Tuesday,19,shoe_store
User_356,-16.05065,-47.990204,2018-07-12,Tuesday,19,qsr
User_1636,-21.750066,-48.836026,2018-07-12,Tuesday,19,shopping_mall
User_2886,-3.767128,-38.634311,2018-07-12,Tuesday,19,park
User_1210,-19.904117,-43.966471,2018-07-12,Tuesday,19,restaurant
User_879,-7.201453,-34.843837,2018-07-12,Tuesday,18,cultural_venue
User_5622,-22.646706,-47.192089,2018-07-12,Tuesday,18,university
User_1716,-6.866305,-36.351153,2018-07-12,Tuesday,20,doctor
User_5475,-23.002451,-43.321207,2018-07-12,Tuesday,17,park
User_3827,-8.129943,-34.903405,2018-07-12,Tuesday,19,store
User_2724,-23.615771,-46.513794,2018-07-12,Monday,21,doctor
User_720,-22.892167,-43.124398,2018-07-12,Monday,21,restaurant
User_1833,-23.593946,-46.754091,2018-07-12,Monday,21,accounting
User_5231,-16.72948,-43.875268,2018-07-12,Monday,21,bakery
User_5842,-15.764328,-47.891363,2018-07-12,Monday,21,real_estate_agency
User_5208,-21.17792,-47.806,2018-07-12,Monday,18,store
User_5939,-23.008578,-44.317298,2018-07-12,Sunday,0,car_repair
User_3518,-22.034857,-47.867328,2018-07-04,Sunday,7,restaurant
User_1097,-5.919503,-35.27825,2018-07-10,Sunday,20,bank
User_3717,-1.421714,-48.456649,2018-07-10,Sunday,19,gas_station
User_3378,-22.931747,-43.676131,2018-07-10,Sunday,20,bar
User_4844,-23.666352,-46.413644,2018-07-11,Sunday,18,car_repair
User_4014,-9.664864,-35.758259,2018-07-11,Sunday,7,beauty_salon
User_5046,-20.453795,-53.759644,2018-07-11,Sunday,20,store
User_2962,-23.604717,-46.901822,2018-07-11,Sunday,19,bar
User_1001,-1.372082,-48.41295,2018-07-11,Sunday,19,shopping_mall
User_4319,-25.549732,-49.256472,2018-07-11,Sunday,19,department_store
User_1033,-25.473787,-49.229472,2018-07-11,Sunday,6,moving_company
User_598,-22.885928,-43.285544,2018-07-11,Sunday,18,restaurant
User_594,-22.171643,-49.969322,2018-07-11,Sunday,19,pet_store
User_788,-10.506726,-37.054471,2018-07-11,Sunday,16,school
User_2407,-22.869077,-43.341006,2018-07-10,Sunday,18,car_repair
User_4721,-3.73547,-38.549833,2018-07-10,Sunday,19,gym
User_4114,-22.81745,-43.07366,2018-07-10,Sunday,19,restaurant
User_5145,-2.880988,-39.908689,2018-07-10,Sunday,17,restaurant
User_4986,-23.287262,-47.678798,2018-07-10,Sunday,17,lodging
User_2632,-22.833901,-42.993236,2018-07-11,Sunday,17,car_dealer
User_3481,-22.103438,-51.417947,2018-07-11,Thursday,22,electronics_store
User_1900,-15.908562,-47.760183,2018-07-11,Thursday,22,car_repair
User_1146,-3.401334,-44.350109,2018-07-11,Thursday,13,grocery_or_supermarket
User_4788,-27.140919,-48.59206,2018-07-11,Wednesday,5,bakery
User_5601,-3.822679,-38.486159,2018-07-12,Thursday,22,bar
User_4238,-31.760744,-52.340725,2018-07-12,Thursday,22,store
User_5798,-23.424576,-46.41358,2018-07-12,Thursday,19,school
User_1215,-22.810457,-43.302555,2018-07-12,Thursday,22,restaurant
User_1901,-3.128094,-59.991484,2018-07-12,Thursday,22,shopping_mall
User_3491,-17.818603,-50.944192,2018-07-13,Thursday,19,cultural_venue
User_66,-27.600961,-48.640668,2018-07-13,Thursday,18,hospital
User_1375,-19.918131,-43.935166,2018-07-13,Thursday,19,spa
User_630,-23.604672,-46.65863,2018-07-09,Thursday,8,restaurant
User_371,-16.243771,-47.925707,2018-07-13,Friday,2,store
User_5469,-8.766728,-63.836647,2018-07-13,Thursday,13,accounting
User_5472,-1.461444,-48.497232,2018-07-13,Friday,2,home_goods_store
User_5137,-25.506009,-49.221085,2018-07-12,Friday,19,bus_station
User_5432,-8.76834,-63.876636,2018-07-13,Friday,19,shopping_mall
User_2088,-22.959922,-47.183293,2018-07-13,Friday,20,car_dealer
User_4744,-20.299005,-40.349614,2018-07-13,Thursday,22,lawyer
User_2121,-9.945768,-67.795064,2018-07-13,Thursday,20,bar
User_568,-23.199116,-46.876549,2018-07-12,Thursday,22,car_dealer
User_4590,-23.567921,-46.807745,2018-07-10,Thursday,7,storage
User_1559,-25.37323,-49.123929,2018-07-12,Thursday,8,store
User_59,-23.57488,-46.564298,2018-07-13,Thursday,20,restaurant
User_1170,-22.920293,-43.262323,2018-07-12,Thursday,19,restaurant
User_5749,-8.077433,-34.916813,2018-07-13,Thursday,16,school
User_1716,-22.852452,-46.307888,2018-07-12,Thursday,21,restaurant
User_5339,-23.436664,-46.772621,2018-07-12,Thursday,22,school
User_3976,-8.049917,-34.906913,2018-07-12,Tuesday,7,storage
User_2672,-10.917284,-37.67294,2018-07-12,Tuesday,8,school
User_5664,-20.475783,-54.614596,2018-07-13,Tuesday,7,movie_rental
User_383,-12.541573,-55.719197,2018-07-06,Tuesday,7,hospital
User_1331,-29.94636,-50.971893,2018-07-07,Tuesday,8,car_dealer
User_4306,-30.047434,-51.189842,2018-07-07,Tuesday,8,cultural_venue
User_1104,-2.512609,-44.244233,2018-07-07,Tuesday,9,restaurant
User_4114,-3.097251,-60.024106,2018-07-07,Tuesday,8,car_dealer
User_816,-21.890549,-45.593824,2018-07-07,Tuesday,9,store
User_397,-6.871844,-36.912796,2018-07-07,Tuesday,9,restaurant
User_5827,-22.231025,-45.931907,2018-07-07,Tuesday,9,travel_agency
User_1471,-15.785676,-47.928405,2018-07-07,Tuesday,9,car_repair
User_3058,-3.78993,-38.459301,2018-07-07,Tuesday,9,car_repair
User_766,-31.314458,-54.10932,2018-07-07,Tuesday,9,restaurant
User_2341,-8.043911,-34.892476,2018-07-07,Tuesday,8,liquor_store
User_1452,-18.854362,-41.944354,2018-07-07,Tuesday,9,bar
User_5031,-1.381025,-48.374718,2018-07-07,Tuesday,8,school
User_2203,-16.672037,-49.295018,2018-07-07,Tuesday,9,restaurant
User_3813,-15.741006,-47.893295,2018-07-07,Tuesday,9,grocery_or_supermarket
User_979,-20.512851,-54.57136,2018-07-07,Tuesday,17,doctor
User_2734,-10.96726,-37.036969,2018-07-07,Tuesday,19,travel_agency
User_3082,-23.696894,-46.561254,2018-07-07,Tuesday,20,restaurant
User_3691,-23.503807,-46.640348,2018-07-07,Monday,23,doctor
User_4240,-12.903488,-38.486908,2018-07-07,Monday,22,school
User_1661,-3.687617,-40.346509,2018-07-07,Monday,22,shopping_mall
User_5399,-22.873836,-43.339745,2018-07-07,Monday,20,bar
User_5225,-7.915704,-34.835586,2018-07-07,Tuesday,0,grocery_or_supermarket
User_5810,-30.021653,-51.173643,2018-07-07,Tuesday,1,cafe
User_3197,-23.602161,-46.649917,2018-07-07,Monday,16,grocery_or_supermarket
User_2362,-8.11073,-34.985839,2018-07-07,Monday,23,bank
User_969,-5.816161,-35.824107,2018-07-15,Monday,17,storage
User_3644,-5.769427,-35.254848,2018-07-15,Tuesday,1,store
User_2991,-16.014476,-48.013085,2018-07-15,Monday,17,store
User_5049,-9.602634,-35.737027,2018-07-15,Tuesday,1,movie_rental
User_2998,-22.849932,-43.277181,2018-07-15,Sunday,13,lodging
User_4480,-23.629429,-46.76978,2018-07-15,Sunday,13,doctor
User_4069,-20.79777,-51.707077,2018-07-15,Sunday,12,restaurant
User_4203,-3.832631,-38.521614,2018-07-15,Sunday,17,restaurant
User_3747,-15.840328,-48.103772,2018-07-15,Sunday,18,amusement_park
User_647,-20.351667,-47.771608,2018-07-15,Sunday,18,stadium
User_3384,-5.842364,-35.212228,2018-07-15,Sunday,14,restaurant
User_929,-16.009505,-48.006173,2018-07-15,Friday,22,restaurant
User_2202,-22.779521,-47.161336,2018-07-15,Sunday,13,restaurant
User_4360,-29.980738,-51.197664,2018-07-15,Friday,19,shoe_store
User_743,-23.736339,-46.569021,2018-07-15,Sunday,12,car_repair
User_1541,-5.503702,-47.468767,2018-07-15,Sunday,13,shoe_store
User_4687,-23.605803,-46.750412,2018-07-15,Friday,23,car_dealer
User_5351,-23.190416,-46.892725,2018-07-15,Sunday,12,stadium
User_1571,-12.932742,-38.482105,2018-07-15,Wednesday,13,restaurant
User_4295,-13.010937,-38.471289,2018-07-15,Sunday,12,cultural_venue
User_1688,-23.602113,-46.913001,2018-07-15,Saturday,14,restaurant
User_148,-22.441616,-45.430229,2018-07-15,Saturday,10,bar
User_1145,-7.126159,-34.936352,2018-07-13,Sunday,12,electronics_store
User_1821,-7.997814,-34.888221,2018-07-15,Sunday,12,electrician
User_1035,-22.909279,-43.199586,2018-07-15,Sunday,13,store
User_4,-8.074493,-34.993479,2018-07-15,Sunday,13,grocery_or_supermarket
User_355,-22.79022,-43.318449,2018-07-02,Sunday,12,accounting
User_4770,-7.169223,-34.869609,2018-07-02,Sunday,13,gas_station
User_2830,-15.257252,-40.241479,2018-07-02,Sunday,13,moving_company
User_2557,-22.49363,-43.831794,2018-07-02,Sunday,13,restaurant
